time_ns,transaction,phase,location,vc,detail
817009.0,steering_throttle_brake:coherence,REQ_ROUTER,tile32->tile31,1,plane=2; flits=2
817013.0,steering_throttle_brake:coherence,REQ_ROUTER,tile31->tile25,2,plane=1; flits=2
817017.0,steering_throttle_brake:coherence,REQ_ROUTER,tile25->tile19,1,plane=1; flits=2
817021.0,steering_throttle_brake:coherence,REQ_ROUTER,tile19->tile13,3,plane=1; flits=2
817025.0,steering_throttle_brake:coherence,REQ_ROUTER,tile13->tile7,1,plane=2; flits=2
817027.5,steering_throttle_brake:coherence,END_REQ,tile7,,COHERENCE_PROBE
817074.5,steering_throttle_brake:coherence,BEGIN_RESP,tile7,,COHERENCE_PROBE
817077.0,steering_throttle_brake:coherence,RESP_ROUTER,tile7->tile8,3,plane=1; flits=1
817081.0,steering_throttle_brake:coherence,RESP_ROUTER,tile8->tile14,0,plane=1; flits=1
817085.0,steering_throttle_brake:coherence,RESP_ROUTER,tile14->tile20,0,plane=1; flits=1
817089.0,steering_throttle_brake:coherence,RESP_ROUTER,tile20->tile26,0,plane=1; flits=1
817093.0,steering_throttle_brake:coherence,RESP_ROUTER,tile26->tile32,1,plane=1; flits=1
817094.5,steering_throttle_brake:coherence,END_RESP,tile32,,COHERENCE_PROBE
817094.5,steering_throttle_brake:dma_write,BEGIN_REQ,tile32,,DMA_WRITE
817097.0,steering_throttle_brake:dma_write,REQ_ROUTER,tile32->tile31,2,plane=2; flits=16
817115.0,steering_throttle_brake:dma_write,REQ_ROUTER,tile31->tile25,3,plane=1; flits=16
817131.5,steering_throttle_brake:dma_write,END_REQ,tile25,,DMA_WRITE
817303.5,steering_throttle_brake:dma_write,BEGIN_RESP,tile25,,DMA_WRITE
817305.0,steering_throttle_brake:dma_write,RESP_ROUTER,tile25->tile26,1,plane=0; flits=1
817309.0,steering_throttle_brake:dma_write,RESP_ROUTER,tile26->tile32,2,plane=1; flits=1
817310.5,steering_throttle_brake:dma_write,END_RESP,tile32,,DMA_WRITE
817310.5,steering_throttle_brake:irq_raise,BEGIN_REQ,tile32,,IRQ_RAISE
817313.0,steering_throttle_brake:irq_raise,REQ_ROUTER,tile32->tile31,3,plane=2; flits=1
817317.0,steering_throttle_brake:irq_raise,REQ_ROUTER,tile31->tile30,3,plane=0; flits=1
817321.0,steering_throttle_brake:irq_raise,REQ_ROUTER,tile30->tile24,3,plane=0; flits=1
817325.0,steering_throttle_brake:irq_raise,REQ_ROUTER,tile24->tile18,3,plane=0; flits=1
817329.0,steering_throttle_brake:irq_raise,REQ_ROUTER,tile18->tile12,1,plane=1; flits=1
817333.0,steering_throttle_brake:irq_raise,REQ_ROUTER,tile12->tile6,1,plane=1; flits=1
817337.0,steering_throttle_brake:irq_raise,REQ_ROUTER,tile6->tile0,1,plane=1; flits=1
817338.5,steering_throttle_brake:irq_raise,END_REQ,tile0,,IRQ_RAISE
817342.5,steering_throttle_brake:irq_raise,BEGIN_RESP,tile0,,IRQ_RAISE
817345.0,steering_throttle_brake:irq_raise,RESP_ROUTER,tile0->tile1,3,plane=1; flits=1
817349.0,steering_throttle_brake:irq_raise,RESP_ROUTER,tile1->tile2,1,plane=1; flits=1
817353.0,steering_throttle_brake:irq_raise,RESP_ROUTER,tile2->tile8,1,plane=0; flits=1
817357.0,steering_throttle_brake:irq_raise,RESP_ROUTER,tile8->tile14,1,plane=1; flits=1
817361.0,steering_throttle_brake:irq_raise,RESP_ROUTER,tile14->tile20,1,plane=1; flits=1
817365.0,steering_throttle_brake:irq_raise,RESP_ROUTER,tile20->tile26,1,plane=1; flits=1
817369.0,steering_throttle_brake:irq_raise,RESP_ROUTER,tile26->tile32,3,plane=1; flits=1
817370.5,steering_throttle_brake:irq_deliver,BEGIN_REQ,tile0,,IRQ_DELIVER
817370.5,steering_throttle_brake:irq_raise,END_RESP,tile32,,IRQ_RAISE
817373.0,steering_throttle_brake:irq_deliver,BEGIN_RESP,tile0,,IRQ_DELIVER
817373.0,steering_throttle_brake:irq_deliver,END_REQ,tile0,,IRQ_DELIVER
817373.0,steering_throttle_brake:irq_deliver,REQ_LOCAL,tile0,,16 B
817375.0,steering_throttle_brake:irq_deliver,END_RESP,tile0,,IRQ_DELIVER
817375.0,steering_throttle_brake:irq_deliver,RESP_LOCAL,tile0,,16 B
