time_ns,transaction,phase,location,vc,detail
703646.5,event_object_detect:irq_raise,BEGIN_REQ,tile2,,IRQ_RAISE
703649.0,event_object_detect:irq_raise,REQ_ROUTER,tile2->tile1,1,plane=1; flits=1
703653.0,event_object_detect:irq_raise,REQ_ROUTER,tile1->tile0,1,plane=0; flits=1
703654.5,event_object_detect:irq_raise,END_REQ,tile0,,IRQ_RAISE
703658.5,event_object_detect:irq_raise,BEGIN_RESP,tile0,,IRQ_RAISE
703661.0,event_object_detect:irq_raise,RESP_ROUTER,tile0->tile1,3,plane=0; flits=1
703665.0,event_object_detect:irq_raise,RESP_ROUTER,tile1->tile2,3,plane=0; flits=1
703666.5,event_object_detect:irq_deliver,BEGIN_REQ,tile0,,IRQ_DELIVER
703666.5,event_object_detect:irq_raise,END_RESP,tile2,,IRQ_RAISE
703669.0,event_object_detect:irq_deliver,BEGIN_RESP,tile0,,IRQ_DELIVER
703669.0,event_object_detect:irq_deliver,END_REQ,tile0,,IRQ_DELIVER
703669.0,event_object_detect:irq_deliver,REQ_LOCAL,tile0,,16 B
703671.0,event_object_detect:irq_deliver,END_RESP,tile0,,IRQ_DELIVER
703671.0,event_object_detect:irq_deliver,RESP_LOCAL,tile0,,16 B
703671.0,temporal_tracking:mmio,BEGIN_REQ,tile0,,MMIO_PROGRAM
703673.0,temporal_tracking:mmio,REQ_ROUTER,tile0->tile6,2,plane=0; flits=1
703677.0,temporal_tracking:mmio,REQ_ROUTER,tile6->tile12,0,plane=1; flits=1
703678.5,temporal_tracking:mmio,END_REQ,tile12,,MMIO_PROGRAM
703682.5,temporal_tracking:mmio,BEGIN_RESP,tile12,,MMIO_PROGRAM
703685.0,temporal_tracking:mmio,RESP_ROUTER,tile12->tile6,0,plane=1; flits=1
703689.0,temporal_tracking:mmio,RESP_ROUTER,tile6->tile0,0,plane=1; flits=1
703690.5,temporal_tracking:iommu_read,BEGIN_REQ,tile12,,IOMMU_TRANSLATE
703690.5,temporal_tracking:mmio,END_RESP,tile0,,MMIO_PROGRAM
703693.0,temporal_tracking:iommu_read,REQ_ROUTER,tile12->tile13,0,plane=0; flits=2
703697.0,temporal_tracking:iommu_read,REQ_ROUTER,tile13->tile7,0,plane=1; flits=2
703699.5,temporal_tracking:iommu_read,END_REQ,tile7,,IOMMU_TRANSLATE
703708.5,temporal_tracking:iommu_read,BEGIN_RESP,tile7,,IOMMU_TRANSLATE
703711.0,temporal_tracking:iommu_read,RESP_ROUTER,tile7->tile6,2,plane=0; flits=1
703715.0,temporal_tracking:iommu_read,RESP_ROUTER,tile6->tile12,1,plane=1; flits=1
703716.5,temporal_tracking:coherence,BEGIN_REQ,tile12,,COHERENCE_PROBE
703716.5,temporal_tracking:iommu_read,END_RESP,tile12,,IOMMU_TRANSLATE
703719.0,temporal_tracking:coherence,REQ_ROUTER,tile12->tile13,1,plane=0; flits=2
703723.0,temporal_tracking:coherence,REQ_ROUTER,tile13->tile7,1,plane=1; flits=2
703725.5,temporal_tracking:coherence,END_REQ,tile7,,COHERENCE_PROBE
703732.5,temporal_tracking:coherence,BEGIN_RESP,tile7,,COHERENCE_PROBE
703735.0,temporal_tracking:coherence,RESP_ROUTER,tile7->tile6,3,plane=0; flits=1
703739.0,temporal_tracking:coherence,RESP_ROUTER,tile6->tile12,2,plane=1; flits=1
703740.5,temporal_tracking:coherence,END_RESP,tile12,,COHERENCE_PROBE
703740.5,temporal_tracking:dma_read,BEGIN_REQ,tile12,,DMA_READ
