time_ns,transaction,phase,location,vc,detail
3373487.0,imu_visual_ekf:coherence,RESP_ROUTER,tile9->tile15,2,plane=0; flits=1
3373491.0,imu_visual_ekf:coherence,RESP_ROUTER,tile15->tile21,2,plane=0; flits=1
3373492.5,imu_visual_ekf:coherence,END_RESP,tile21,,COHERENCE_PROBE
3373492.5,imu_visual_ekf:dma_read,BEGIN_REQ,tile21,,DMA_READ
3373495.0,imu_visual_ekf:dma_read,REQ_ROUTER,tile21->tile20,3,plane=0; flits=2
3373499.0,imu_visual_ekf:dma_read,REQ_ROUTER,tile20->tile19,3,plane=0; flits=2
3373503.0,imu_visual_ekf:dma_read,REQ_ROUTER,tile19->tile25,0,plane=0; flits=2
3373505.5,imu_visual_ekf:dma_read,END_REQ,tile25,,DMA_READ
3373510.5,bev_fusion:coherence,BEGIN_RESP,tile7,,COHERENCE_PROBE
3373513.0,bev_fusion:coherence,RESP_ROUTER,tile7->tile8,1,plane=1; flits=1
3373517.0,bev_fusion:coherence,RESP_ROUTER,tile8->tile14,0,plane=1; flits=1
3373521.0,bev_fusion:coherence,RESP_ROUTER,tile14->tile20,0,plane=1; flits=1
3373525.0,bev_fusion:coherence,RESP_ROUTER,tile20->tile26,0,plane=1; flits=1
3373529.0,bev_fusion:coherence,RESP_ROUTER,tile26->tile32,1,plane=1; flits=1
